ImageNumber,ObjectNumber,Metadata_Assay,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Magnification,Metadata_Plate,Metadata_Series,Metadata_Well,Metadata_wavelength,Children_NonOverlappingWorms_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
48,48,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,1,703.2352745424292,1721.8006655574043,0,48
48,49,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,1,525.8122377622377,1693.2454545454545,0,49
48,50,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,0,1079.974358974359,1657.2222222222222,0,50
48,51,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,1,1001.9165701042874,1757.9347238315952,0,51
48,52,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,1,1262.1389417586602,1812.119527978683,0,52
48,53,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,2,870.187795992714,1831.9176684881602,0,53
48,54,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,0,1109.5467289719627,1763.3707165109033,0,54
49,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,1113.671834625323,358.46770025839794,0,1
49,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,813.9765432098766,445.4743827160494,0,2
49,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,1157.4907296650717,438.82236842105266,0,3
49,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,1123.433962264151,419.8018867924528,0,4
49,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,469.05104166666666,558.4486111111111,0,5
49,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,621.5459949937422,499.80882352941177,0,6
49,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,397.0697492163009,577.9126175548589,0,7
49,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,289.36684448091916,633.573245794009,0,8
49,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,1577.9628754640567,641.787040161998,0,9
49,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,1822.7367387033398,579.286836935167,0,10
49,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,1294.2978723404256,589.9148936170212,0,11
49,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,159.88830584707645,711.7383808095952,0,12
49,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,394.3515625,652.2109375,0,13
49,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,381.42477876106193,663.0265486725664,0,14
49,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,208.47619047619048,679.0595238095239,0,15
49,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,2,1567.1012301383905,857.1992567913891,0,16
49,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,1724.6046511627908,717.0581395348837,0,17
49,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,938.3495232419547,806.4463647199046,0,18
49,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,2,1498.895282451923,944.9271334134615,0,19
49,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,603.7542877143857,902.25201260063,0,20
49,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,1295.683849669883,924.3638902996445,0,21
49,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,201.95995728777362,924.4799786438869,0,22
49,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,1207.6876885938443,971.2549788774894,0,23
49,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,781.4787561576354,983.382697044335,0,24
49,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,868.966927592955,1051.6060665362036,0,25
49,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,943.3529411764706,910.5764705882353,0,26
49,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,1019.6194160219616,1090.1387571749437,0,27
49,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,1745.7607165706975,1080.705694177863,0,28
49,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,481.4033366045142,1081.838076545633,0,29
49,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,211.87683284457478,1126.4658567239212,0,30
49,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,849.1205633802817,1218.8042253521128,0,31
49,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,679.014549863595,1244.8584419521067,0,32
49,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,585.5757575757576,1176.478787878788,0,33
49,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,305.3151443258205,1230.16686437327,0,34
49,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,570.0349462365591,1200.7069892473119,0,35
49,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,267.2446134347275,1252.327841149134,0,36
49,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,1578.2755825734548,1365.3954745018575,0,37
49,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,1481.6629213483145,1284.1685393258426,0,38
49,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,1323.7009029345372,1317.73730248307,0,39
49,40,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,1851.5196374622356,1350.0574018126888,0,40
49,41,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,875.1023622047244,1372.4803149606298,0,41
49,42,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,1864.7714285714285,1433.5142857142857,0,42
49,43,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,321.4032407407407,1468.9666666666667,0,43
49,44,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,1840.6859205776173,1478.595667870036,0,44
49,45,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,527.1358024691358,1466.6296296296296,0,45
49,46,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,440.3333333333333,1470.0285714285715,0,46
49,47,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,625.4031678986272,1506.2016895459346,0,47
49,48,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,1337.359464627151,1616.8291905672402,0,48
49,49,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,1805.857142857143,1534.956043956044,0,49
49,50,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,606.0972062763108,1576.2548794489094,0,50
49,51,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,1121.6082503556188,1625.7337126600285,0,51
49,52,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,360.7617697107204,1583.5473624503686,0,52
49,53,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,1549.4869165487978,1583.9285714285713,0,53
49,54,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,863.6688070294018,1636.1497127407908,0,54
49,55,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,502.024,1624.7392,0,55
49,56,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,1655.1720430107528,1627.2043010752689,0,56
49,57,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,1394.631053036126,1769.5488086087626,0,57
49,58,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,956.0040106951872,1819.778743315508,0,58
49,59,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,819.9266055045872,1912.5504587155963,0,59
49,60,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,0,1201.2125984251968,1947.984251968504,0,60
50,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,643.2786300392437,292.7805922226186,0,1
50,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,776.1962025316456,295.3544303797468,0,2
50,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,949.6307269395235,414.84117287721443,0,3
50,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,1525.7387387387387,356.4515765765766,0,4
50,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,518.0915194346289,471.7035335689046,0,5
50,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,1409.227491663579,391.7980733605039,0,6
50,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,1354.3020587242659,483.7141410732366,0,7
50,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,1452.9080709373868,443.1216069489685,0,8
50,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,1291.9685573366214,516.559186189889,0,9
50,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,979.6243441762854,481.9979013641133,0,10
50,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,1680.3076923076924,485.02197802197804,0,11
50,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,1034.0194444444444,488.525,0,12
50,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,1542.4447900466564,515.1788491446346,0,13
50,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,1546.5799565846598,631.5162807525326,0,14
50,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,864.443661971831,618.7605633802817,0,15
50,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,525.6697530864197,623.5648148148148,0,16
50,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,916.0007547169811,713.2649056603774,0,17
50,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,1752.9044807224732,644.4043070510594,0,18
50,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,1246.6323529411766,673.4058823529411,0,19
50,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,705.880441446965,787.5551808706315,0,20
50,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,752.4404046791021,868.1555485298767,0,21
50,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,2,1075.6803888804498,887.496582105423,0,22
50,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,586.302449168207,846.0875693160814,0,23
50,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,2,332.9341894060995,912.9290529695024,0,24
50,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,907.8579017264276,833.3864541832669,0,25
50,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,863.3871554074523,915.5343835201454,0,26
50,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,1075.9710144927535,860.3832528180354,0,27
50,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,1650.7014170040486,873.7307692307693,0,28
50,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,109.47769028871392,923.3254593175853,0,29
50,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,4,508.14973343488197,1107.5778370144708,0,30
50,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,888.2709163346614,971.7649402390439,0,31
50,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,233.8068535825545,1000.9489875389409,0,32
50,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,5,802.9256649638894,1149.867418237332,0,33
50,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,1888.6127842655194,1124.6773202212662,0,34
50,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,344.51362984218076,1112.7392395982783,0,35
50,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,324.3240740740741,1156.5526094276095,0,36
50,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,1454.271327014218,1102.398104265403,0,37
50,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,1758.9692172383466,1278.0831134564644,0,38
50,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,2,297.284049989409,1293.8578690955305,0,39
50,40,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,825.0637179090628,1294.2762140426848,0,40
50,41,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,900.1517241379311,1234.2758620689656,0,41
50,42,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,417.9943582510578,1298.0860366713682,0,42
50,43,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,1221.8377358490566,1336.9358490566037,0,43
50,44,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,3,460.215389057312,1577.7029016890428,0,44
50,45,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,297.7743190661479,1475.4280155642023,0,45
50,46,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,237.3170890188434,1457.8538011695907,0,46
50,47,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,678.613986013986,1517.8545454545454,0,47
50,48,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,1122.9411764705883,1451.3949579831933,0,48
50,49,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,1050.694675284703,1685.9987688519545,0,49
50,50,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,1303.513337893297,1638.6210670314638,0,50
50,51,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,662.0446859903382,1726.919887278583,0,51
50,52,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,1104.774193548387,1711.247311827957,0,52
50,53,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,591.4098465473146,1777.437979539642,0,53
50,54,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,1231.977304964539,1802.2056737588653,0,54
50,55,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,0,1388.1145833333333,1879.25,0,55
51,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,666.0390815828041,191.1162677088422,0,1
51,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,1191.2518307567127,176.58055329536208,0,2
51,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,1288.454018826937,265.980811006517,0,3
51,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,1036.5242808536962,321.5137643055985,0,4
51,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,540.7918758557736,266.8995892286627,0,5
51,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,818.2367270455965,357.99687695190505,0,6
51,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,1410.3503846153847,293.2492307692308,0,7
51,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,2,484.2023353751914,539.8374808575804,0,8
51,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,841.3849765258216,444.7230046948357,0,9
51,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,1044.1189124589184,537.2623244696744,0,10
51,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,1214.4705202312139,524.3228323699421,0,11
51,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,823.7178631051753,493.80634390651085,0,12
51,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,1700.9460431654677,498.00539568345323,0,13
51,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,844.8464052287582,591.5718954248366,0,14
51,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,1191.8659976387248,703.1611570247934,0,15
51,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,1549.4176035978155,722.3115965306778,0,16
51,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,350.6411570853167,652.0036616623947,0,17
51,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,384.55689102564105,613.1386217948718,0,18
51,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,1307.3795252225518,758.6560830860534,0,19
51,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,526.9133333333333,699.7433333333333,0,20
51,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,1292.7106918238994,779.3647798742138,0,21
51,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,1744.298245614035,776.7236842105264,0,22
51,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,1720.345864661654,833.8571428571429,0,23
51,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,1706.5328467153286,845.007299270073,0,24
51,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,1822.6495582667228,1044.1173748422382,0,25
51,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,1503.8147706968434,1066.3898153662894,0,26
51,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,974.5250836120401,1025.1137123745818,0,27
51,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,796.0930232558139,1042.3488372093022,0,28
51,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,1565.3095238095239,1078.063492063492,0,29
51,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,1910.8163869693979,1103.5212240868707,0,30
51,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,1713.5330578512396,1093.0371900826447,0,31
51,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,852.0188679245283,1140.25786163522,0,32
51,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,577.170549860205,1211.9319664492077,0,33
51,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,343.07411067193675,1221.3382740447958,0,34
51,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,1234.1713368359603,1226.8067717454758,0,35
51,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,2,1655.7565823888403,1408.4575414123801,0,36
51,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,1394.988555078684,1365.8941344778254,0,37
51,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,686.5945945945946,1352.569545154911,0,38
51,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,1533.463475287535,1429.7687286291575,0,39
51,40,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,1498.0894308943089,1371.1544715447155,0,40
51,41,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,1302.1802711277762,1490.8177098355927,0,41
51,42,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,806.3379615020511,1458.356894919533,0,42
51,43,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,502.8292682926829,1399.8536585365853,0,43
51,44,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,469.9556873691556,1526.4249825540824,0,44
51,45,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,687.2554913294798,1467.5271676300579,0,45
51,46,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,1422.2950364456785,1527.3380770565775,0,46
51,47,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,517.0190431955411,1602.545285647933,0,47
51,48,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,701.8542296072508,1556.8130664652567,0,48
51,49,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,1686.2453662842013,1591.5736981465136,0,49
51,50,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,348.88,1597.52,0,50
51,51,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,433.4130434782609,1676.5157004830917,0,51
51,52,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,415.46396081175646,1699.4037788663402,0,52
51,53,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,1249.8056034482759,1799.0224137931034,0,53
51,54,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,673.7019832985386,1803.8632567849686,0,54
51,55,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,1,950.2712742980561,1768.005615550756,0,55
51,56,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,803.0552380952381,1830.9619047619049,0,56
51,57,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,709.9475982532751,1885.9264919941777,0,57
51,58,dauerProtocol1,20220407,nan,0,m2X,p002,0,E03,nan,0,822.1274951706375,1859.6497102382486,0,58
52,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,1354.0905222437136,387.9667311411992,0,1
52,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,933.8273576378427,396.96806266947874,0,2
52,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,0,906.0230769230769,304.7307692307692,0,3
52,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,1456.3066267315612,449.456757768626,0,4
52,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,1000.624055944056,463.09958041958043,0,5
52,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,0,1627.7949242734344,477.86860417519443,0,6
52,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,524.1244942421413,606.1680672268908,0,7
52,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,1449.467255334805,652.5058866813833,0,8
52,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,213.2891617273497,691.0160880609653,0,9
52,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,1110.38501529052,712.5366972477065,0,10
52,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,1594.8008011653314,824.8583394027677,0,11
52,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,0,1140.6702181633689,775.3617453069508,0,12
52,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,532.1371396585503,883.8804925832634,0,13
52,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,0,1189.0,779.1949685534591,0,14
52,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,0,773.9486842105263,797.4473684210526,0,15
52,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,1656.045386904762,963.7384672619048,0,16
52,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,0,672.4641950228543,888.8923311325545,0,17
52,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,2,1391.038914673331,976.3586219207426,0,18
52,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,1748.300037979491,907.6813520698822,0,19
52,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,0,1111.274193548387,997.9505376344086,0,20
52,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,0,1818.7101631116689,1100.7013801756586,0,21
52,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,0,1868.5187319884726,1099.7737752161383,0,22
52,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,500.20143669560014,1115.4426818317868,0,23
52,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,746.6188038793103,1094.8776939655172,0,24
52,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,424.3716535433071,1182.6324409448819,0,25
52,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,0,1873.2057761732851,1198.0938628158844,0,26
52,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,719.055,1327.3697368421053,0,27
52,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,587.7196292618338,1340.4571333995366,0,28
52,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,0,1552.8929745889386,1368.4167414050821,0,29
52,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,833.1254385964912,1406.822807017544,0,30
52,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,689.6149305555556,1414.8788194444444,0,31
52,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,0,1575.719512195122,1312.5731707317073,0,32
52,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,1019.9177118384827,1393.8244111349036,0,33
52,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,0,1413.4867469879518,1384.5734939759036,0,34
52,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,0,342.48063555114203,1350.428997020854,0,35
52,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,1120.5139817629179,1474.7197568389058,0,36
52,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,1705.8092613009924,1428.5628445424477,0,37
52,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,0,1323.715536105033,1398.277899343545,0,38
52,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,0,792.5839736553238,1405.6190998902305,0,39
52,40,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,0,731.1256890848953,1425.2690187431092,0,40
52,41,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,0,1511.6033123028392,1468.929810725552,0,41
52,42,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,0,1710.757909215956,1540.1038514442916,0,42
52,43,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,939.1227289581016,1600.6340378197997,0,43
52,44,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,658.8232301822807,1617.5379398050022,0,44
52,45,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,588.3565859663521,1702.9876897825195,0,45
52,46,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,770.3027848101266,1746.8481012658228,0,46
52,47,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,678.7730375426621,1790.4138225255972,0,47
52,48,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,0,1511.0526315789473,1693.548872180451,0,48
52,49,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,990.2042440318303,1839.3675634710116,0,49
52,50,dauerProtocol1,20220407,nan,0,m2X,p002,0,E04,nan,1,1128.5978039853599,1817.7775518503456,0,50
53,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,E05,nan,1,859.3833084947839,218.6241430700447,0,1
53,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,E05,nan,0,1109.9227272727273,327.8,0,2
