ImageNumber,ObjectNumber,Metadata_Assay,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Magnification,Metadata_Plate,Metadata_Series,Metadata_Well,Metadata_wavelength
22,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
22,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,B10,nan
23,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
23,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,B11,nan
24,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,40,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,41,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,42,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,43,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,44,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,45,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,46,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,47,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
24,48,dauerProtocol1,20220407,nan,0,m2X,p002,0,B12,nan
25,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,40,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,41,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,42,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,43,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,44,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
25,45,dauerProtocol1,20220407,nan,0,m2X,p002,0,C01,nan
26,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,40,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,41,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
26,42,dauerProtocol1,20220407,nan,0,m2X,p002,0,C02,nan
27,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,40,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,41,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,42,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
27,43,dauerProtocol1,20220407,nan,0,m2X,p002,0,C03,nan
28,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
28,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,C04,nan
29,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
29,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,C05,nan
30,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,40,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
30,41,dauerProtocol1,20220407,nan,0,m2X,p002,0,C06,nan
31,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
31,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,C07,nan
32,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,C08,nan
32,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,C08,nan
32,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,C08,nan
32,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,C08,nan
32,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,C08,nan
32,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,C08,nan
32,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,C08,nan
